img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2007/JPEGImages/001901.jpg,"[6, 6, 6, 12, 8]","[[192.0, 261.0, 55.0, 129.0], [292.0, 255.0, 20.0, 160.0], [233.0, 258.0, 75.0, 142.0], [238.0, 266.0, 74.0, 147.0], [4.0, 284.0, 169.0, 213.0]]"
VOCdevkit/VOC2007/JPEGImages/000731.jpg,"[13, 7, 7]","[[138.0, 387.0, 99.0, 113.0], [13.0, 75.0, 287.0, 298.0], [1.0, 1.0, 164.0, 272.0]]"
VOCdevkit/VOC2007/JPEGImages/004987.jpg,"[7, 7]","[[44.0, 186.0, 241.0, 179.0], [189.0, 180.0, 118.0, 178.0]]"
VOCdevkit/VOC2007/JPEGImages/002598.jpg,[0],"[[89.0, 49.0, 155.0, 345.0]]"
VOCdevkit/VOC2007/JPEGImages/008484.jpg,[15],"[[1.0, 1.0, 406.0, 314.0]]"
VOCdevkit/VOC2007/JPEGImages/007863.jpg,[5],"[[201.0, 140.0, 239.0, 156.0]]"
VOCdevkit/VOC2007/JPEGImages/009520.jpg,"[6, 6, 6, 6, 7, 7, 7]","[[458.0, 155.0, 42.0, 153.0], [281.0, 237.0, 105.0, 92.0], [136.0, 173.0, 43.0, 140.0], [3.0, 201.0, 109.0, 55.0], [270.0, 75.0, 226.0, 284.0], [128.0, 72.0, 184.0, 287.0], [2.0, 77.0, 148.0, 230.0]]"
VOCdevkit/VOC2007/JPEGImages/009944.jpg,"[2, 7]","[[87.0, 120.0, 242.0, 171.0], [145.0, 38.0, 160.0, 252.0]]"
VOCdevkit/VOC2007/JPEGImages/007585.jpg,"[10, 10]","[[131.0, 14.0, 335.0, 350.0], [178.0, 322.0, 80.0, 160.0]]"
VOCdevkit/VOC2007/JPEGImages/001214.jpg,"[6, 6, 16, 16, 8]","[[43.0, 187.0, 98.0, 167.0], [1.0, 227.0, 45.0, 148.0], [203.0, 144.0, 41.0, 59.0], [122.0, 150.0, 83.0, 59.0], [240.0, 165.0, 260.0, 210.0]]"
VOCdevkit/VOC2007/JPEGImages/003028.jpg,[4],"[[1.0, 42.0, 498.0, 251.0]]"
VOCdevkit/VOC2007/JPEGImages/001279.jpg,"[7, 7, 7, 6]","[[39.0, 32.0, 177.0, 418.0], [121.0, 224.0, 143.0, 217.0], [24.0, 165.0, 349.0, 335.0], [315.0, 353.0, 60.0, 147.0]]"
VOCdevkit/VOC2007/JPEGImages/006755.jpg,"[6, 0, 16, 16, 16]","[[2.0, 169.0, 211.0, 206.0], [169.0, 46.0, 71.0, 71.0], [265.0, 152.0, 76.0, 71.0], [340.0, 146.0, 76.0, 108.0], [415.0, 160.0, 65.0, 109.0]]"
VOCdevkit/VOC2007/JPEGImages/007857.jpg,[4],"[[129.0, 106.0, 99.0, 79.0]]"
VOCdevkit/VOC2007/JPEGImages/007484.jpg,"[9, 9, 9, 7]","[[356.0, 120.0, 144.0, 213.0], [75.0, 96.0, 255.0, 254.0], [30.0, 209.0, 52.0, 63.0], [16.0, 240.0, 10.0, 28.0]]"
VOCdevkit/VOC2007/JPEGImages/003872.jpg,[10],"[[205.0, 170.0, 104.0, 75.0]]"
VOCdevkit/VOC2007/JPEGImages/007059.jpg,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[[210.0, 161.0, 53.0, 99.0], [304.0, 158.0, 24.0, 105.0], [465.0, 138.0, 35.0, 150.0], [424.0, 162.0, 31.0, 115.0], [396.0, 158.0, 49.0, 125.0], [389.0, 170.0, 19.0, 101.0], [348.0, 167.0, 31.0, 95.0], [278.0, 167.0, 28.0, 95.0], [361.0, 156.0, 25.0, 103.0], [323.0, 164.0, 32.0, 98.0]]"
VOCdevkit/VOC2007/JPEGImages/009877.jpg,"[7, 7]","[[3.0, 102.0, 286.0, 398.0], [270.0, 185.0, 56.0, 221.0]]"
VOCdevkit/VOC2007/JPEGImages/005384.jpg,"[14, 7]","[[12.0, 2.0, 488.0, 373.0], [313.0, 133.0, 143.0, 242.0]]"
VOCdevkit/VOC2007/JPEGImages/000993.jpg,"[14, 14]","[[214.0, 137.0, 152.0, 140.0], [396.0, 87.0, 70.0, 96.0]]"
VOCdevkit/VOC2007/JPEGImages/002437.jpg,[5],"[[86.0, 9.0, 289.0, 329.0]]"
VOCdevkit/VOC2007/JPEGImages/008769.jpg,"[7, 7]","[[221.0, 24.0, 279.0, 349.0], [9.0, 53.0, 277.0, 320.0]]"
VOCdevkit/VOC2007/JPEGImages/007928.jpg,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[[30.0, 113.0, 40.0, 99.0], [450.0, 133.0, 22.0, 72.0], [361.0, 144.0, 28.0, 54.0], [341.0, 144.0, 27.0, 53.0], [358.0, 136.0, 16.0, 26.0], [288.0, 142.0, 20.0, 23.0], [214.0, 143.0, 17.0, 21.0], [190.0, 145.0, 29.0, 51.0], [163.0, 140.0, 22.0, 26.0], [139.0, 141.0, 30.0, 56.0], [1.0, 141.0, 29.0, 56.0]]"
VOCdevkit/VOC2007/JPEGImages/002947.jpg,"[8, 6]","[[6.0, 291.0, 369.0, 209.0], [42.0, 290.0, 86.0, 79.0]]"
VOCdevkit/VOC2007/JPEGImages/009099.jpg,[13],"[[146.0, 128.0, 140.0, 206.0]]"
VOCdevkit/VOC2007/JPEGImages/008542.jpg,"[5, 6]","[[73.0, 151.0, 216.0, 198.0], [82.0, 1.0, 228.0, 188.0]]"
VOCdevkit/VOC2007/JPEGImages/004133.jpg,[7],"[[97.0, 18.0, 127.0, 316.0]]"
VOCdevkit/VOC2007/JPEGImages/007163.jpg,"[7, 7, 1, 1]","[[177.0, 116.0, 122.0, 259.0], [58.0, 109.0, 165.0, 266.0], [159.0, 219.0, 340.0, 156.0], [182.0, 128.0, 108.0, 72.0]]"
VOCdevkit/VOC2007/JPEGImages/008865.jpg,"[7, 8]","[[272.0, 161.0, 228.0, 142.0], [155.0, 187.0, 345.0, 147.0]]"
VOCdevkit/VOC2007/JPEGImages/008819.jpg,[10],"[[131.0, 79.0, 163.0, 371.0]]"
VOCdevkit/VOC2007/JPEGImages/002605.jpg,"[17, 17, 17, 17, 17, 17]","[[249.0, 209.0, 56.0, 35.0], [432.0, 227.0, 25.0, 12.0], [411.0, 210.0, 22.0, 29.0], [339.0, 192.0, 30.0, 49.0], [98.0, 224.0, 23.0, 16.0], [1.0, 218.0, 29.0, 20.0]]"
VOCdevkit/VOC2007/JPEGImages/008370.jpg,[13],"[[57.0, 63.0, 254.0, 422.0]]"
VOCdevkit/VOC2007/JPEGImages/003706.jpg,"[2, 7, 7]","[[80.0, 11.0, 394.0, 355.0], [439.0, 26.0, 50.0, 173.0], [390.0, 16.0, 36.0, 105.0]]"
VOCdevkit/VOC2007/JPEGImages/002880.jpg,[10],"[[51.0, 35.0, 337.0, 436.0]]"
VOCdevkit/VOC2007/JPEGImages/005110.jpg,"[15, 15, 15, 15, 15, 15]","[[83.0, 33.0, 301.0, 119.0], [405.0, 96.0, 56.0, 46.0], [2.0, 158.0, 131.0, 129.0], [126.0, 176.0, 63.0, 56.0], [180.0, 186.0, 26.0, 31.0], [228.0, 175.0, 56.0, 63.0]]"
VOCdevkit/VOC2007/JPEGImages/007049.jpg,"[4, 4, 7]","[[1.0, 4.0, 492.0, 371.0], [185.0, 36.0, 60.0, 34.0], [1.0, 14.0, 124.0, 361.0]]"
VOCdevkit/VOC2007/JPEGImages/000109.jpg,[13],"[[17.0, 12.0, 465.0, 223.0]]"
VOCdevkit/VOC2007/JPEGImages/003121.jpg,"[1, 7, 7, 7]","[[2.0, 16.0, 280.0, 317.0], [210.0, 50.0, 272.0, 283.0], [468.0, 170.0, 32.0, 163.0], [438.0, 146.0, 51.0, 95.0]]"
VOCdevkit/VOC2007/JPEGImages/003654.jpg,"[7, 7, 7, 7, 7, 7, 7]","[[1.0, 162.0, 25.0, 70.0], [24.0, 152.0, 56.0, 78.0], [82.0, 156.0, 24.0, 32.0], [220.0, 117.0, 60.0, 168.0], [329.0, 114.0, 46.0, 161.0], [96.0, 47.0, 222.0, 453.0], [12.0, 185.0, 192.0, 315.0]]"
VOCdevkit/VOC2007/JPEGImages/007528.jpg,"[19, 19, 19, 19, 19, 19, 19, 19]","[[113.0, 173.0, 75.0, 90.0], [174.0, 163.0, 104.0, 103.0], [33.0, 180.0, 93.0, 127.0], [233.0, 181.0, 104.0, 68.0], [310.0, 189.0, 113.0, 59.0], [242.0, 234.0, 207.0, 141.0], [81.0, 153.0, 91.0, 31.0], [30.0, 153.0, 52.0, 21.0]]"
VOCdevkit/VOC2007/JPEGImages/000690.jpg,"[18, 5, 7]","[[1.0, 188.0, 246.0, 173.0], [281.0, 111.0, 55.0, 118.0], [226.0, 87.0, 110.0, 284.0]]"
VOCdevkit/VOC2007/JPEGImages/003027.jpg,"[15, 1, 7]","[[131.0, 93.0, 214.0, 113.0], [138.0, 93.0, 259.0, 196.0], [182.0, 57.0, 69.0, 139.0]]"
VOCdevkit/VOC2007/JPEGImages/001386.jpg,"[2, 15, 15, 15, 15]","[[5.0, 57.0, 482.0, 313.0], [319.0, 89.0, 29.0, 15.0], [277.0, 82.0, 28.0, 21.0], [463.0, 79.0, 34.0, 24.0], [484.0, 90.0, 16.0, 23.0]]"
VOCdevkit/VOC2007/JPEGImages/004553.jpg,"[1, 7, 7]","[[140.0, 105.0, 358.0, 229.0], [51.0, 164.0, 44.0, 133.0], [242.0, 35.0, 126.0, 216.0]]"
VOCdevkit/VOC2007/JPEGImages/002668.jpg,"[12, 7, 7, 7, 7, 0]","[[86.0, 312.0, 413.0, 62.0], [320.0, 102.0, 180.0, 217.0], [426.0, 105.0, 36.0, 29.0], [95.0, 83.0, 214.0, 236.0], [89.0, 169.0, 23.0, 21.0], [19.0, 124.0, 78.0, 63.0]]"
VOCdevkit/VOC2007/JPEGImages/004035.jpg,"[5, 10]","[[74.0, 149.0, 132.0, 113.0], [231.0, 15.0, 163.0, 282.0]]"
VOCdevkit/VOC2007/JPEGImages/002502.jpg,[14],"[[12.0, 114.0, 263.0, 298.0]]"
VOCdevkit/VOC2007/JPEGImages/001789.jpg,"[14, 14, 14, 7, 7]","[[1.0, 84.0, 158.0, 204.0], [197.0, 98.0, 126.0, 158.0], [363.0, 73.0, 137.0, 187.0], [359.0, 206.0, 27.0, 72.0], [357.0, 234.0, 120.0, 141.0]]"
VOCdevkit/VOC2007/JPEGImages/009002.jpg,[14],"[[35.0, 29.0, 410.0, 177.0]]"
VOCdevkit/VOC2007/JPEGImages/003593.jpg,"[3, 3]","[[316.0, 135.0, 147.0, 130.0], [62.0, 119.0, 252.0, 184.0]]"
VOCdevkit/VOC2007/JPEGImages/002445.jpg,[5],"[[13.0, 89.0, 336.0, 401.0]]"
VOCdevkit/VOC2007/JPEGImages/002567.jpg,[2],"[[93.0, 25.0, 364.0, 333.0]]"
VOCdevkit/VOC2007/JPEGImages/007250.jpg,"[11, 16]","[[281.0, 227.0, 30.0, 103.0], [122.0, 19.0, 205.0, 157.0]]"
VOCdevkit/VOC2007/JPEGImages/006251.jpg,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[[75.0, 238.0, 71.0, 48.0], [160.0, 221.0, 41.0, 34.0], [127.0, 232.0, 52.0, 37.0], [397.0, 225.0, 29.0, 38.0], [323.0, 222.0, 38.0, 38.0], [227.0, 232.0, 45.0, 37.0], [259.0, 220.0, 34.0, 36.0], [170.0, 199.0, 33.0, 22.0], [220.0, 202.0, 18.0, 18.0], [379.0, 223.0, 21.0, 24.0], [358.0, 199.0, 24.0, 19.0], [383.0, 199.0, 25.0, 19.0], [275.0, 211.0, 27.0, 26.0]]"
VOCdevkit/VOC2007/JPEGImages/004012.jpg,"[7, 7, 6]","[[53.0, 120.0, 241.0, 380.0], [66.0, 226.0, 163.0, 246.0], [1.0, 113.0, 374.0, 387.0]]"
VOCdevkit/VOC2007/JPEGImages/001532.jpg,"[15, 15, 9, 9, 2, 2, 2, 7, 7, 7]","[[105.0, 170.0, 75.0, 35.0], [187.0, 186.0, 45.0, 21.0], [166.0, 165.0, 68.0, 39.0], [265.0, 152.0, 62.0, 64.0], [225.0, 168.0, 37.0, 48.0], [295.0, 184.0, 18.0, 31.0], [354.0, 193.0, 14.0, 26.0], [226.0, 130.0, 36.0, 66.0], [296.0, 159.0, 21.0, 46.0], [351.0, 169.0, 20.0, 43.0]]"
VOCdevkit/VOC2007/JPEGImages/006965.jpg,"[17, 17, 7, 7, 7, 7]","[[159.0, 68.0, 83.0, 167.0], [255.0, 202.0, 245.0, 172.0], [217.0, 202.0, 213.0, 171.0], [210.0, 177.0, 32.0, 31.0], [171.0, 181.0, 18.0, 27.0], [192.0, 185.0, 18.0, 26.0]]"
VOCdevkit/VOC2007/JPEGImages/006434.jpg,[10],"[[147.0, 1.0, 353.0, 374.0]]"
VOCdevkit/VOC2007/JPEGImages/006377.jpg,[14],"[[79.0, 117.0, 312.0, 165.0]]"
VOCdevkit/VOC2007/JPEGImages/007883.jpg,"[15, 15, 14]","[[442.0, 193.0, 35.0, 17.0], [429.0, 192.0, 15.0, 16.0], [224.0, 147.0, 51.0, 71.0]]"
VOCdevkit/VOC2007/JPEGImages/002794.jpg,[19],"[[114.0, 21.0, 311.0, 339.0]]"
VOCdevkit/VOC2007/JPEGImages/002932.jpg,[7],"[[103.0, 369.0, 92.0, 99.0]]"
VOCdevkit/VOC2007/JPEGImages/004748.jpg,"[4, 4, 15, 15]","[[27.0, 215.0, 207.0, 119.0], [265.0, 253.0, 65.0, 23.0], [376.0, 309.0, 46.0, 23.0], [346.0, 326.0, 59.0, 31.0]]"
VOCdevkit/VOC2007/JPEGImages/009268.jpg,[10],"[[127.0, 123.0, 242.0, 254.0]]"
VOCdevkit/VOC2007/JPEGImages/003711.jpg,"[15, 9, 7, 7, 7, 7, 7, 7]","[[132.0, 278.0, 34.0, 51.0], [162.0, 86.0, 307.0, 258.0], [269.0, 129.0, 25.0, 27.0], [228.0, 128.0, 20.0, 26.0], [200.0, 127.0, 25.0, 27.0], [340.0, 173.0, 12.0, 36.0], [352.0, 177.0, 15.0, 33.0], [366.0, 177.0, 14.0, 35.0]]"
VOCdevkit/VOC2007/JPEGImages/005054.jpg,"[7, 7]","[[78.0, 135.0, 180.0, 350.0], [154.0, 84.0, 180.0, 395.0]]"
VOCdevkit/VOC2007/JPEGImages/007713.jpg,[13],"[[123.0, 47.0, 250.0, 275.0]]"
VOCdevkit/VOC2007/JPEGImages/006172.jpg,"[7, 7]","[[61.0, 171.0, 320.0, 187.0], [158.0, 11.0, 203.0, 308.0]]"
VOCdevkit/VOC2007/JPEGImages/000806.jpg,"[7, 7]","[[119.0, 275.0, 214.0, 225.0], [1.0, 298.0, 105.0, 202.0]]"
VOCdevkit/VOC2007/JPEGImages/004662.jpg,"[1, 7]","[[3.0, 179.0, 220.0, 294.0], [185.0, 122.0, 105.0, 329.0]]"
VOCdevkit/VOC2007/JPEGImages/006196.jpg,[15],"[[68.0, 1.0, 432.0, 372.0]]"
VOCdevkit/VOC2007/JPEGImages/009036.jpg,"[18, 18, 18, 7, 7, 7]","[[287.0, 263.0, 187.0, 142.0], [1.0, 170.0, 60.0, 71.0], [2.0, 36.0, 106.0, 176.0], [303.0, 132.0, 172.0, 255.0], [29.0, 2.0, 82.0, 127.0], [1.0, 29.0, 68.0, 209.0]]"
VOCdevkit/VOC2007/JPEGImages/009579.jpg,[7],"[[20.0, 2.0, 355.0, 498.0]]"
VOCdevkit/VOC2007/JPEGImages/002367.jpg,"[7, 2]","[[169.0, 68.0, 186.0, 243.0], [100.0, 132.0, 303.0, 210.0]]"
VOCdevkit/VOC2007/JPEGImages/003847.jpg,"[7, 7]","[[204.0, 151.0, 296.0, 224.0], [1.0, 59.0, 208.0, 316.0]]"
VOCdevkit/VOC2007/JPEGImages/002800.jpg,"[1, 1]","[[176.0, 139.0, 118.0, 214.0], [176.0, 74.0, 169.0, 282.0]]"
VOCdevkit/VOC2007/JPEGImages/006320.jpg,"[15, 15, 15, 7, 7, 7, 7, 7, 15, 7]","[[123.0, 43.0, 311.0, 259.0], [1.0, 104.0, 43.0, 68.0], [420.0, 121.0, 35.0, 46.0], [26.0, 104.0, 39.0, 109.0], [66.0, 137.0, 27.0, 77.0], [93.0, 141.0, 25.0, 72.0], [465.0, 103.0, 15.0, 58.0], [108.0, 110.0, 24.0, 66.0], [80.0, 109.0, 52.0, 37.0], [56.0, 109.0, 19.0, 79.0]]"
VOCdevkit/VOC2007/JPEGImages/005788.jpg,"[8, 7]","[[2.0, 1.0, 498.0, 346.0], [148.0, 32.0, 210.0, 230.0]]"
VOCdevkit/VOC2007/JPEGImages/009343.jpg,"[7, 8, 6]","[[167.0, 9.0, 252.0, 318.0], [223.0, 165.0, 277.0, 169.0], [18.0, 157.0, 224.0, 144.0]]"
VOCdevkit/VOC2007/JPEGImages/005853.jpg,[14],"[[180.0, 104.0, 146.0, 88.0]]"
VOCdevkit/VOC2007/JPEGImages/005576.jpg,[14],"[[19.0, 73.0, 465.0, 30.0]]"
VOCdevkit/VOC2007/JPEGImages/007480.jpg,"[9, 7]","[[95.0, 11.0, 373.0, 292.0], [82.0, 93.0, 57.0, 176.0]]"
VOCdevkit/VOC2007/JPEGImages/008263.jpg,"[14, 14, 7, 7, 7, 7, 7]","[[15.0, 93.0, 351.0, 244.0], [367.0, 224.0, 48.0, 38.0], [144.0, 178.0, 33.0, 82.0], [162.0, 244.0, 55.0, 131.0], [209.0, 234.0, 31.0, 135.0], [230.0, 232.0, 56.0, 143.0], [284.0, 241.0, 62.0, 131.0]]"
VOCdevkit/VOC2007/JPEGImages/007831.jpg,[13],"[[49.0, 227.0, 131.0, 185.0]]"
VOCdevkit/VOC2007/JPEGImages/009272.jpg,[4],"[[14.0, 69.0, 473.0, 150.0]]"
VOCdevkit/VOC2007/JPEGImages/007820.jpg,"[4, 4]","[[5.0, 19.0, 495.0, 238.0], [277.0, 74.0, 154.0, 65.0]]"
VOCdevkit/VOC2007/JPEGImages/009470.jpg,"[8, 5, 5]","[[2.0, 11.0, 498.0, 251.0], [19.0, 112.0, 208.0, 44.0], [229.0, 123.0, 239.0, 88.0]]"
VOCdevkit/VOC2007/JPEGImages/005704.jpg,"[12, 12, 12, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[[387.0, 174.0, 113.0, 81.0], [327.0, 263.0, 173.0, 112.0], [7.0, 162.0, 127.0, 128.0], [437.0, 113.0, 55.0, 65.0], [352.0, 130.0, 81.0, 143.0], [279.0, 198.0, 111.0, 109.0], [270.0, 232.0, 138.0, 142.0], [197.0, 294.0, 125.0, 81.0], [74.0, 82.0, 146.0, 220.0], [58.0, 121.0, 42.0, 52.0], [7.0, 131.0, 50.0, 48.0], [1.0, 143.0, 31.0, 232.0]]"
VOCdevkit/VOC2007/JPEGImages/004747.jpg,[15],"[[1.0, 46.0, 471.0, 305.0]]"
VOCdevkit/VOC2007/JPEGImages/007600.jpg,"[0, 0]","[[62.0, 44.0, 182.0, 258.0], [224.0, 53.0, 219.0, 252.0]]"
VOCdevkit/VOC2007/JPEGImages/005952.jpg,"[4, 4]","[[94.0, 8.0, 371.0, 114.0], [1.0, 38.0, 83.0, 76.0]]"
VOCdevkit/VOC2007/JPEGImages/002633.jpg,"[1, 7]","[[136.0, 152.0, 179.0, 260.0], [179.0, 101.0, 67.0, 210.0]]"
VOCdevkit/VOC2007/JPEGImages/003279.jpg,[8],"[[174.0, 85.0, 326.0, 185.0]]"
VOCdevkit/VOC2007/JPEGImages/006458.jpg,"[15, 15]","[[196.0, 62.0, 297.0, 209.0], [26.0, 110.0, 209.0, 155.0]]"
VOCdevkit/VOC2007/JPEGImages/001207.jpg,[13],"[[125.0, 77.0, 375.0, 298.0]]"
VOCdevkit/VOC2007/JPEGImages/007838.jpg,[10],"[[230.0, 103.0, 88.0, 161.0]]"
VOCdevkit/VOC2007/JPEGImages/001898.jpg,"[16, 0, 0]","[[1.0, 223.0, 46.0, 120.0], [1.0, 101.0, 57.0, 70.0], [69.0, 106.0, 71.0, 72.0]]"
VOCdevkit/VOC2007/JPEGImages/005328.jpg,[13],"[[150.0, 163.0, 60.0, 69.0]]"
VOCdevkit/VOC2007/JPEGImages/001713.jpg,[19],"[[35.0, 64.0, 444.0, 292.0]]"
VOCdevkit/VOC2007/JPEGImages/002497.jpg,"[7, 15, 7, 7, 7]","[[196.0, 142.0, 15.0, 43.0], [193.0, 159.0, 200.0, 121.0], [19.0, 142.0, 13.0, 37.0], [132.0, 153.0, 16.0, 30.0], [71.0, 143.0, 11.0, 37.0]]"
VOCdevkit/VOC2007/JPEGImages/006325.jpg,[15],"[[276.0, 277.0, 87.0, 76.0]]"
VOCdevkit/VOC2007/JPEGImages/008410.jpg,"[7, 7, 7, 7, 7, 7]","[[295.0, 156.0, 116.0, 211.0], [1.0, 160.0, 152.0, 215.0], [169.0, 121.0, 63.0, 105.0], [260.0, 120.0, 59.0, 109.0], [139.0, 170.0, 76.0, 205.0], [211.0, 149.0, 87.0, 226.0]]"
VOCdevkit/VOC2007/JPEGImages/008351.jpg,[14],"[[136.0, 163.0, 241.0, 107.0]]"
VOCdevkit/VOC2007/JPEGImages/009187.jpg,[14],"[[49.0, 30.0, 451.0, 279.0]]"
VOCdevkit/VOC2007/JPEGImages/009693.jpg,"[7, 7, 8]","[[99.0, 15.0, 210.0, 342.0], [297.0, 258.0, 110.0, 97.0], [29.0, 80.0, 471.0, 295.0]]"
VOCdevkit/VOC2007/JPEGImages/001849.jpg,"[7, 7, 7, 7, 7]","[[100.0, 126.0, 184.0, 249.0], [260.0, 162.0, 148.0, 213.0], [360.0, 218.0, 62.0, 90.0], [394.0, 246.0, 80.0, 129.0], [419.0, 225.0, 53.0, 103.0]]"
VOCdevkit/VOC2007/JPEGImages/005325.jpg,[17],"[[277.0, 250.0, 49.0, 59.0]]"
VOCdevkit/VOC2007/JPEGImages/001861.jpg,"[18, 7]","[[8.0, 190.0, 449.0, 173.0], [66.0, 9.0, 418.0, 354.0]]"
VOCdevkit/VOC2007/JPEGImages/002332.jpg,"[8, 7, 7, 7]","[[182.0, 72.0, 318.0, 162.0], [121.0, 39.0, 133.0, 192.0], [337.0, 61.0, 157.0, 121.0], [101.0, 81.0, 399.0, 281.0]]"
VOCdevkit/VOC2007/JPEGImages/004067.jpg,"[2, 2, 2, 7, 7, 7]","[[125.0, 155.0, 46.0, 35.0], [211.0, 152.0, 52.0, 32.0], [285.0, 148.0, 52.0, 34.0], [147.0, 137.0, 27.0, 46.0], [235.0, 137.0, 28.0, 39.0], [312.0, 136.0, 25.0, 42.0]]"
VOCdevkit/VOC2007/JPEGImages/003988.jpg,"[6, 6, 6]","[[1.0, 222.0, 116.0, 114.0], [429.0, 216.0, 19.0, 81.0], [281.0, 149.0, 36.0, 62.0]]"
VOCdevkit/VOC2007/JPEGImages/009796.jpg,"[7, 7, 7, 7]","[[285.0, 78.0, 123.0, 290.0], [182.0, 99.0, 140.0, 276.0], [104.0, 85.0, 247.0, 148.0], [76.0, 92.0, 124.0, 283.0]]"
VOCdevkit/VOC2007/JPEGImages/000064.jpg,[13],"[[1.0, 23.0, 450.0, 477.0]]"
VOCdevkit/VOC2007/JPEGImages/003407.jpg,"[9, 7, 9, 9, 9, 9, 9, 9, 7, 7]","[[1.0, 100.0, 393.0, 187.0], [202.0, 104.0, 193.0, 270.0], [479.0, 178.0, 21.0, 42.0], [461.0, 181.0, 21.0, 38.0], [436.0, 181.0, 26.0, 36.0], [416.0, 183.0, 21.0, 29.0], [389.0, 185.0, 29.0, 25.0], [373.0, 188.0, 14.0, 20.0], [410.0, 202.0, 8.0, 19.0], [28.0, 160.0, 153.0, 215.0]]"
VOCdevkit/VOC2007/JPEGImages/000355.jpg,[15],"[[22.0, 36.0, 405.0, 257.0]]"
VOCdevkit/VOC2007/JPEGImages/009460.jpg,"[7, 7]","[[3.0, 49.0, 374.0, 324.0], [352.0, 273.0, 148.0, 102.0]]"
VOCdevkit/VOC2007/JPEGImages/000019.jpg,"[5, 5]","[[231.0, 88.0, 252.0, 168.0], [11.0, 113.0, 255.0, 146.0]]"
VOCdevkit/VOC2007/JPEGImages/005856.jpg,"[16, 7, 7]","[[4.0, 106.0, 131.0, 103.0], [157.0, 82.0, 155.0, 290.0], [117.0, 52.0, 317.0, 270.0]]"
VOCdevkit/VOC2007/JPEGImages/000847.jpg,"[12, 7]","[[1.0, 279.0, 207.0, 221.0], [61.0, 111.0, 235.0, 389.0]]"
VOCdevkit/VOC2007/JPEGImages/004409.jpg,[10],"[[1.0, 1.0, 360.0, 274.0]]"
VOCdevkit/VOC2007/JPEGImages/006989.jpg,"[5, 7]","[[171.0, 95.0, 326.0, 280.0], [2.0, 3.0, 201.0, 372.0]]"
VOCdevkit/VOC2007/JPEGImages/000871.jpg,[15],"[[8.0, 114.0, 483.0, 178.0]]"
VOCdevkit/VOC2007/JPEGImages/009898.jpg,[15],"[[3.0, 3.0, 495.0, 328.0]]"
VOCdevkit/VOC2007/JPEGImages/005805.jpg,"[13, 13]","[[172.0, 94.0, 102.0, 225.0], [316.0, 234.0, 93.0, 84.0]]"
VOCdevkit/VOC2007/JPEGImages/003760.jpg,"[2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 7, 7, 7, 7, 7, 7]","[[175.0, 223.0, 56.0, 99.0], [118.0, 227.0, 62.0, 69.0], [24.0, 211.0, 22.0, 62.0], [47.0, 207.0, 28.0, 77.0], [73.0, 209.0, 27.0, 75.0], [82.0, 199.0, 18.0, 74.0], [94.0, 192.0, 21.0, 90.0], [118.0, 188.0, 58.0, 110.0], [176.0, 178.0, 62.0, 139.0], [246.0, 204.0, 28.0, 107.0], [286.0, 206.0, 22.0, 99.0], [304.0, 204.0, 23.0, 101.0], [309.0, 273.0, 49.0, 38.0], [330.0, 217.0, 26.0, 70.0], [362.0, 218.0, 30.0, 87.0], [394.0, 220.0, 20.0, 88.0], [414.0, 198.0, 31.0, 109.0], [344.0, 201.0, 22.0, 103.0], [238.0, 199.0, 17.0, 50.0]]"
VOCdevkit/VOC2007/JPEGImages/007854.jpg,[18],"[[18.0, 323.0, 275.0, 162.0]]"
VOCdevkit/VOC2007/JPEGImages/000935.jpg,"[15, 15, 15, 15, 15, 15]","[[67.0, 207.0, 44.0, 36.0], [169.0, 157.0, 14.0, 13.0], [421.0, 190.0, 31.0, 17.0], [380.0, 196.0, 39.0, 20.0], [12.0, 129.0, 25.0, 12.0], [3.0, 131.0, 12.0, 17.0]]"
VOCdevkit/VOC2007/JPEGImages/002311.jpg,"[15, 15, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[[1.0, 57.0, 498.0, 298.0], [405.0, 216.0, 95.0, 159.0], [338.0, 8.0, 35.0, 123.0], [404.0, 7.0, 41.0, 125.0], [373.0, 99.0, 42.0, 56.0], [419.0, 108.0, 55.0, 59.0], [377.0, 22.0, 34.0, 83.0], [444.0, 29.0, 44.0, 97.0], [286.0, 18.0, 34.0, 47.0], [203.0, 28.0, 26.0, 28.0], [179.0, 23.0, 28.0, 34.0], [143.0, 27.0, 31.0, 29.0], [118.0, 15.0, 18.0, 43.0], [67.0, 27.0, 33.0, 40.0], [29.0, 33.0, 32.0, 58.0], [85.0, 31.0, 31.0, 30.0], [316.0, 19.0, 25.0, 52.0], [367.0, 19.0, 26.0, 85.0]]"
VOCdevkit/VOC2007/JPEGImages/002260.jpg,[2],"[[107.0, 61.0, 340.0, 226.0]]"
